ts	hostid	type	mod	value	tag
1783173600000	host008	pref	mem_cache	49591	mem_metric
1783173600000	host008	pref	mem_swap	66334	mem_metric
1783173600000	host008	pref	net_in	772.35	net_speed_mb
1783173600000	host008	pref	net_out	460.98	net_speed_mb
1783173600000	host008	pref	net_pktin	12912	net_packets
1783173600000	host008	pref	net_pktout	90387	net_packets
1783173600000	host008	pref	load1	6.79	load_average
1783173600000	host008	pref	load5	16.29	load_average
1783173600000	host008	pref	load15	24.40	load_average
1783173600000	host008	pref	proc_run	376	proc_count
1783173600000	host008	pref	proc_block	370	proc_count
1783173600000	host008	pref	proc_total	282	proc_count
1783177200000	host008	pref	cpu_user	6.79	cpu_percent
1783177200000	host008	pref	cpu_sys	9.63	cpu_percent
1783177200000	host008	pref	cpu_wait	2.71	cpu_percent
1783177200000	host008	pref	cpu_idle	75.65	cpu_percent
1783177200000	host008	pref	cpu_usage	26.07	cpu_percent
1783177200000	host008	pref	mem_used	34594	mem_metric
1783177200000	host008	pref	mem_free	51901	mem_metric
1783177200000	host008	pref	mem_buff	71277	mem_metric
1783177200000	host008	pref	mem_cache	123291	mem_metric
1783177200000	host008	pref	mem_swap	84674	mem_metric
1783177200000	host008	pref	net_in	319.75	net_speed_mb
1783177200000	host008	pref	net_out	105.49	net_speed_mb
1783177200000	host008	pref	net_pktin	25957	net_packets
1783177200000	host008	pref	net_pktout	82708	net_packets
1783177200000	host008	pref	load1	17.34	load_average
1783177200000	host008	pref	load5	7.83	load_average
1783177200000	host008	pref	load15	11.75	load_average
1783177200000	host008	pref	proc_run	463	proc_count
1783177200000	host008	pref	proc_block	346	proc_count
1783177200000	host008	pref	proc_total	152	proc_count
1783180800000	host008	pref	cpu_user	42.63	cpu_percent
1783180800000	host008	pref	cpu_sys	27.46	cpu_percent
1783180800000	host008	pref	cpu_wait	15.44	cpu_percent
1783180800000	host008	pref	cpu_idle	66.21	cpu_percent
1783180800000	host008	pref	cpu_usage	17.06	cpu_percent
1783180800000	host008	pref	mem_used	53839	mem_metric
1783180800000	host008	pref	mem_free	97998	mem_metric
1783180800000	host008	pref	mem_buff	37701	mem_metric
1783180800000	host008	pref	mem_cache	130890	mem_metric
1783180800000	host008	pref	mem_swap	43383	mem_metric
1783180800000	host008	pref	net_in	453.63	net_speed_mb
1783180800000	host008	pref	net_out	65.82	net_speed_mb
1783180800000	host008	pref	net_pktin	58824	net_packets
1783180800000	host008	pref	net_pktout	32716	net_packets
1783180800000	host008	pref	load1	7.32	load_average
1783180800000	host008	pref	load5	27.86	load_average
1783180800000	host008	pref	load15	21.16	load_average
1783180800000	host008	pref	proc_run	34	proc_count
1783180800000	host008	pref	proc_block	24	proc_count
1783180800000	host008	pref	proc_total	216	proc_count
1783184400000	host008	pref	cpu_user	18.07	cpu_percent
1783184400000	host008	pref	cpu_sys	20.08	cpu_percent
1783184400000	host008	pref	cpu_wait	17.30	cpu_percent
1783184400000	host008	pref	cpu_idle	79.25	cpu_percent
1783184400000	host008	pref	cpu_usage	66.97	cpu_percent
1783184400000	host008	pref	mem_used	64776	mem_metric
1783184400000	host008	pref	mem_free	11892	mem_metric
1783184400000	host008	pref	mem_buff	25120	mem_metric
1783184400000	host008	pref	mem_cache	63018	mem_metric
1783184400000	host008	pref	mem_swap	76731	mem_metric
1783184400000	host008	pref	net_in	233.03	net_speed_mb
1783184400000	host008	pref	net_out	627.06	net_speed_mb
1783184400000	host008	pref	net_pktin	69992	net_packets
1783184400000	host008	pref	net_pktout	20420	net_packets
1783184400000	host008	pref	load1	28.11	load_average
1783184400000	host008	pref	load5	5.29	load_average
1783184400000	host008	pref	load15	20.74	load_average
1783184400000	host008	pref	proc_run	239	proc_count
1783184400000	host008	pref	proc_block	160	proc_count
1783184400000	host008	pref	proc_total	214	proc_count
1783188000000	host008	pref	cpu_user	42.47	cpu_percent
1783188000000	host008	pref	cpu_sys	46.21	cpu_percent
1783188000000	host008	pref	cpu_wait	29.89	cpu_percent
1783188000000	host008	pref	cpu_idle	72.77	cpu_percent
1783188000000	host008	pref	cpu_usage	61.21	cpu_percent
1783188000000	host008	pref	mem_used	57945	mem_metric
1783188000000	host008	pref	mem_free	92143	mem_metric
1783188000000	host008	pref	mem_buff	3912	mem_metric
1783188000000	host008	pref	mem_cache	40434	mem_metric
1783188000000	host008	pref	mem_swap	16205	mem_metric
1783188000000	host008	pref	net_in	505.48	net_speed_mb
1783188000000	host008	pref	net_out	616.28	net_speed_mb
1783188000000	host008	pref	net_pktin	50883	net_packets
1783188000000	host008	pref	net_pktout	1400	net_packets
1783188000000	host008	pref	load1	19.55	load_average
1783188000000	host008	pref	load5	11.51	load_average
1783188000000	host008	pref	load15	12.90	load_average
1783188000000	host008	pref	proc_run	430	proc_count
1783188000000	host008	pref	proc_block	51	proc_count
1783188000000	host008	pref	proc_total	43	proc_count
1783191600000	host008	pref	cpu_user	40.99	cpu_percent
1783191600000	host008	pref	cpu_sys	42.99	cpu_percent
1783191600000	host008	pref	cpu_wait	9.34	cpu_percent
1783191600000	host008	pref	cpu_idle	63.29	cpu_percent
1783191600000	host008	pref	cpu_usage	69.77	cpu_percent
1783191600000	host008	pref	mem_used	93579	mem_metric
1783191600000	host008	pref	mem_free	3304	mem_metric
1783191600000	host008	pref	mem_buff	130392	mem_metric
1783191600000	host008	pref	mem_cache	64045	mem_metric
1783191600000	host008	pref	mem_swap	42077	mem_metric
1783191600000	host008	pref	net_in	502.71	net_speed_mb
1783191600000	host008	pref	net_out	304.29	net_speed_mb
1783191600000	host008	pref	net_pktin	47322	net_packets
1783191600000	host008	pref	net_pktout	73674	net_packets
1783191600000	host008	pref	load1	25.89	load_average
1783191600000	host008	pref	load5	0.73	load_average
1783191600000	host008	pref	load15	15.78	load_average
1783191600000	host008	pref	proc_run	114	proc_count
1783191600000	host008	pref	proc_block	101	proc_count
1783191600000	host008	pref	proc_total	353	proc_count
1783195200000	host008	pref	cpu_user	18.87	cpu_percent
1783195200000	host008	pref	cpu_sys	5.64	cpu_percent
1783195200000	host008	pref	cpu_wait	13.09	cpu_percent
1783195200000	host008	pref	cpu_idle	84.86	cpu_percent
1783195200000	host008	pref	cpu_usage	75.83	cpu_percent
1783195200000	host008	pref	mem_used	66769	mem_metric
1783195200000	host008	pref	mem_free	83530	mem_metric
1783195200000	host008	pref	mem_buff	78584	mem_metric
1783195200000	host008	pref	mem_cache	54509	mem_metric
1783195200000	host008	pref	mem_swap	130587	mem_metric
1783195200000	host008	pref	net_in	578.91	net_speed_mb
1783195200000	host008	pref	net_out	516.06	net_speed_mb
1783195200000	host008	pref	net_pktin	52990	net_packets
1783195200000	host008	pref	net_pktout	15738	net_packets
1783195200000	host008	pref	load1	21.10	load_average
1783195200000	host008	pref	load5	10.24	load_average
1783195200000	host008	pref	load15	12.64	load_average
1783195200000	host008	pref	proc_run	221	proc_count
1783195200000	host008	pref	proc_block	111	proc_count
1783195200000	host008	pref	proc_total	128	proc_count
1783198800000	host008	pref	cpu_user	45.07	cpu_percent
1783198800000	host008	pref	cpu_sys	32.98	cpu_percent
1783198800000	host008	pref	cpu_wait	39.93	cpu_percent
1783198800000	host008	pref	cpu_idle	91.95	cpu_percent
1783198800000	host008	pref	cpu_usage	75.22	cpu_percent
1783198800000	host008	pref	mem_used	88515	mem_metric
1783198800000	host008	pref	mem_free	90687	mem_metric
1783198800000	host008	pref	mem_buff	23251	mem_metric
1783198800000	host008	pref	mem_cache	23639	mem_metric
1783198800000	host008	pref	mem_swap	4779	mem_metric
1783198800000	host008	pref	net_in	416.11	net_speed_mb
1783198800000	host008	pref	net_out	827.36	net_speed_mb
1783198800000	host008	pref	net_pktin	74421	net_packets
1783198800000	host008	pref	net_pktout	99620	net_packets
1783198800000	host008	pref	load1	18.35	load_average
1783198800000	host008	pref	load5	4.91	load_average
1783198800000	host008	pref	load15	24.76	load_average
1783198800000	host008	pref	proc_run	270	proc_count
1783198800000	host008	pref	proc_block	396	proc_count
1783198800000	host008	pref	proc_total	123	proc_count
1783202400000	host008	pref	cpu_user	2.72	cpu_percent
1783202400000	host008	pref	cpu_sys	9.91	cpu_percent
1783202400000	host008	pref	cpu_wait	41.65	cpu_percent
1783202400000	host008	pref	cpu_idle	60.10	cpu_percent
1783202400000	host008	pref	cpu_usage	54.79	cpu_percent
1783202400000	host008	pref	mem_used	93818	mem_metric
1783202400000	host008	pref	mem_free	73347	mem_metric
1783202400000	host008	pref	mem_buff	102879	mem_metric
1783202400000	host008	pref	mem_cache	61319	mem_metric
1783202400000	host008	pref	mem_swap	49289	mem_metric
1783202400000	host008	pref	net_in	405.78	net_speed_mb
1783202400000	host008	pref	net_out	985.84	net_speed_mb
1783202400000	host008	pref	net_pktin	32192	net_packets
1783202400000	host008	pref	net_pktout	33287	net_packets
1783202400000	host008	pref	load1	23.83	load_average
1783202400000	host008	pref	load5	19.75	load_average
1783202400000	host008	pref	load15	23.01	load_average
1783202400000	host008	pref	proc_run	441	proc_count
1783202400000	host008	pref	proc_block	20	proc_count
1783202400000	host008	pref	proc_total	259	proc_count
1783206000000	host008	pref	cpu_user	25.89	cpu_percent
1783206000000	host008	pref	cpu_sys	42.14	cpu_percent
1783206000000	host008	pref	cpu_wait	14.51	cpu_percent
1783206000000	host008	pref	cpu_idle	61.81	cpu_percent
1783206000000	host008	pref	cpu_usage	45.97	cpu_percent
1783206000000	host008	pref	mem_used	121780	mem_metric
1783206000000	host008	pref	mem_free	12223	mem_metric
1783206000000	host008	pref	mem_buff	118157	mem_metric
1783206000000	host008	pref	mem_cache	80712	mem_metric
1783206000000	host008	pref	mem_swap	110310	mem_metric
1783206000000	host008	pref	net_in	754.04	net_speed_mb
1783206000000	host008	pref	net_out	186.51	net_speed_mb
1783206000000	host008	pref	net_pktin	94994	net_packets
1783206000000	host008	pref	net_pktout	21441	net_packets
1783206000000	host008	pref	load1	29.95	load_average
1783206000000	host008	pref	load5	27.06	load_average
1783206000000	host008	pref	load15	25.93	load_average
1783206000000	host008	pref	proc_run	226	proc_count
1783206000000	host008	pref	proc_block	259	proc_count
1783206000000	host008	pref	proc_total	401	proc_count
1783209600000	host008	pref	cpu_user	10.49	cpu_percent
1783209600000	host008	pref	cpu_sys	2.35	cpu_percent
1783209600000	host008	pref	cpu_wait	29.15	cpu_percent
1783209600000	host008	pref	cpu_idle	71.42	cpu_percent
1783209600000	host008	pref	cpu_usage	65.75	cpu_percent
1783209600000	host008	pref	mem_used	19070	mem_metric
1783209600000	host008	pref	mem_free	124198	mem_metric
1783209600000	host008	pref	mem_buff	126501	mem_metric
1783209600000	host008	pref	mem_cache	66814	mem_metric
1783209600000	host008	pref	mem_swap	11378	mem_metric
1783209600000	host008	pref	net_in	938.87	net_speed_mb
1783209600000	host008	pref	net_out	89.03	net_speed_mb
1783209600000	host008	pref	net_pktin	86789	net_packets
1783209600000	host008	pref	net_pktout	62105	net_packets
1783209600000	host008	pref	load1	2.76	load_average
1783209600000	host008	pref	load5	31.17	load_average
1783209600000	host008	pref	load15	14.47	load_average
1783209600000	host008	pref	proc_run	48	proc_count
1783209600000	host008	pref	proc_block	61	proc_count
1783209600000	host008	pref	proc_total	3	proc_count
1783213200000	host008	pref	cpu_user	11.30	cpu_percent
1783213200000	host008	pref	cpu_sys	2.17	cpu_percent
1783213200000	host008	pref	cpu_wait	2.66	cpu_percent
1783213200000	host008	pref	cpu_idle	88.73	cpu_percent
1783213200000	host008	pref	cpu_usage	70.38	cpu_percent
1783213200000	host008	pref	mem_used	58270	mem_metric
1783213200000	host008	pref	mem_free	9681	mem_metric
1783213200000	host008	pref	mem_buff	66311	mem_metric
1783213200000	host008	pref	mem_cache	41774	mem_metric
1783213200000	host008	pref	mem_swap	42881	mem_metric
1783213200000	host008	pref	net_in	455.06	net_speed_mb
1783213200000	host008	pref	net_out	994.39	net_speed_mb
1783213200000	host008	pref	net_pktin	13826	net_packets
1783213200000	host008	pref	net_pktout	62092	net_packets
1783213200000	host008	pref	load1	20.06	load_average
1783213200000	host008	pref	load5	2.13	load_average
1783213200000	host008	pref	load15	8.71	load_average
1783213200000	host008	pref	proc_run	270	proc_count
1783213200000	host008	pref	proc_block	2	proc_count
1783213200000	host008	pref	proc_total	9	proc_count
1783216800000	host008	pref	cpu_user	39.62	cpu_percent
1783216800000	host008	pref	cpu_sys	1.41	cpu_percent
1783216800000	host008	pref	cpu_wait	0.77	cpu_percent
1783216800000	host008	pref	cpu_idle	81.96	cpu_percent
1783216800000	host008	pref	cpu_usage	22.07	cpu_percent
1783216800000	host008	pref	mem_used	8754	mem_metric
1783216800000	host008	pref	mem_free	110274	mem_metric
1783216800000	host008	pref	mem_buff	110886	mem_metric
1783216800000	host008	pref	mem_cache	91103	mem_metric
1783216800000	host008	pref	mem_swap	84672	mem_metric
1783216800000	host008	pref	net_in	168.60	net_speed_mb
1783216800000	host008	pref	net_out	117.52	net_speed_mb
1783216800000	host008	pref	net_pktin	71768	net_packets
1783216800000	host008	pref	net_pktout	77171	net_packets
1783216800000	host008	pref	load1	0.60	load_average
1783216800000	host008	pref	load5	29.30	load_average
1783216800000	host008	pref	load15	2.56	load_average
1783216800000	host008	pref	proc_run	372	proc_count
1783216800000	host008	pref	proc_block	420	proc_count
1783216800000	host008	pref	proc_total	459	proc_count
1783220400000	host008	pref	cpu_user	12.36	cpu_percent
1783220400000	host008	pref	cpu_sys	39.36	cpu_percent
1783220400000	host008	pref	cpu_wait	32.13	cpu_percent
1783220400000	host008	pref	cpu_idle	32.12	cpu_percent
1783220400000	host008	pref	cpu_usage	31.64	cpu_percent
1783220400000	host008	pref	mem_used	84416	mem_metric
1783220400000	host008	pref	mem_free	74237	mem_metric
1783220400000	host008	pref	mem_buff	114323	mem_metric
1783220400000	host008	pref	mem_cache	96255	mem_metric
1783220400000	host008	pref	mem_swap	116346	mem_metric
1783220400000	host008	pref	net_in	78.11	net_speed_mb
1783220400000	host008	pref	net_out	150.08	net_speed_mb
1783220400000	host008	pref	net_pktin	64490	net_packets
1783220400000	host008	pref	net_pktout	19301	net_packets
1783220400000	host008	pref	load1	8.54	load_average
1783220400000	host008	pref	load5	8.00	load_average
1783220400000	host008	pref	load15	14.35	load_average
1783220400000	host008	pref	proc_run	215	proc_count
1783220400000	host008	pref	proc_block	486	proc_count
1783220400000	host008	pref	proc_total	147	proc_count
1783224000000	host008	pref	cpu_user	16.12	cpu_percent
1783224000000	host008	pref	cpu_sys	3.77	cpu_percent
1783224000000	host008	pref	cpu_wait	36.57	cpu_percent
1783224000000	host008	pref	cpu_idle	75.62	cpu_percent
1783224000000	host008	pref	cpu_usage	73.99	cpu_percent
1783224000000	host008	pref	mem_used	56897	mem_metric
1783224000000	host008	pref	mem_free	74539	mem_metric
1783224000000	host008	pref	mem_buff	76181	mem_metric
1783224000000	host008	pref	mem_cache	117610	mem_metric
1783224000000	host008	pref	mem_swap	13955	mem_metric
1783224000000	host008	pref	net_in	373.37	net_speed_mb
1783224000000	host008	pref	net_out	688.31	net_speed_mb
1783224000000	host008	pref	net_pktin	71478	net_packets
1783224000000	host008	pref	net_pktout	97563	net_packets
1783224000000	host008	pref	load1	26.52	load_average
1783224000000	host008	pref	load5	6.61	load_average
1783224000000	host008	pref	load15	12.72	load_average
1783224000000	host008	pref	proc_run	168	proc_count
1783224000000	host008	pref	proc_block	317	proc_count
1783224000000	host008	pref	proc_total	389	proc_count
1783227600000	host008	pref	cpu_user	22.16	cpu_percent
1783227600000	host008	pref	cpu_sys	24.37	cpu_percent
1783227600000	host008	pref	cpu_wait	2.22	cpu_percent
1783227600000	host008	pref	cpu_idle	94.83	cpu_percent
1783227600000	host008	pref	cpu_usage	77.20	cpu_percent
1783227600000	host008	pref	mem_used	14690	mem_metric
1783227600000	host008	pref	mem_free	39231	mem_metric
1783227600000	host008	pref	mem_buff	68571	mem_metric
1783227600000	host008	pref	mem_cache	61498	mem_metric
1783227600000	host008	pref	mem_swap	98296	mem_metric
1783227600000	host008	pref	net_in	995.47	net_speed_mb
1783227600000	host008	pref	net_out	118.79	net_speed_mb
1783227600000	host008	pref	net_pktin	24264	net_packets
1783227600000	host008	pref	net_pktout	91402	net_packets
1783227600000	host008	pref	load1	21.55	load_average
1783227600000	host008	pref	load5	24.13	load_average
1783227600000	host008	pref	load15	27.70	load_average
1783227600000	host008	pref	proc_run	403	proc_count
1783227600000	host008	pref	proc_block	114	proc_count
1783227600000	host008	pref	proc_total	114	proc_count
1783231200000	host008	pref	cpu_user	47.16	cpu_percent
1783231200000	host008	pref	cpu_sys	44.40	cpu_percent
1783231200000	host008	pref	cpu_wait	42.14	cpu_percent
1783231200000	host008	pref	cpu_idle	48.19	cpu_percent
1783231200000	host008	pref	cpu_usage	36.65	cpu_percent
1783231200000	host008	pref	mem_used	75284	mem_metric
1783231200000	host008	pref	mem_free	62641	mem_metric
1783231200000	host008	pref	mem_buff	71107	mem_metric
1783231200000	host008	pref	mem_cache	84262	mem_metric
1783231200000	host008	pref	mem_swap	106311	mem_metric
1783231200000	host008	pref	net_in	778.83	net_speed_mb
1783231200000	host008	pref	net_out	378.66	net_speed_mb
1783231200000	host008	pref	net_pktin	9238	net_packets
1783231200000	host008	pref	net_pktout	17775	net_packets
1783231200000	host008	pref	load1	12.07	load_average
1783231200000	host008	pref	load5	13.17	load_average
1783231200000	host008	pref	load15	19.75	load_average
1783231200000	host008	pref	proc_run	60	proc_count
1783231200000	host008	pref	proc_block	197	proc_count
1783231200000	host008	pref	proc_total	373	proc_count
1783234800000	host008	pref	cpu_user	42.29	cpu_percent
1783234800000	host008	pref	cpu_sys	42.20	cpu_percent
1783234800000	host008	pref	cpu_wait	43.62	cpu_percent
1783234800000	host008	pref	cpu_idle	74.65	cpu_percent
1783234800000	host008	pref	cpu_usage	78.36	cpu_percent
1783234800000	host008	pref	mem_used	114963	mem_metric
1783234800000	host008	pref	mem_free	60401	mem_metric
1783234800000	host008	pref	mem_buff	89373	mem_metric
1783234800000	host008	pref	mem_cache	4538	mem_metric
1783234800000	host008	pref	mem_swap	89506	mem_metric
1783234800000	host008	pref	net_in	838.64	net_speed_mb
1783234800000	host008	pref	net_out	811.84	net_speed_mb
1783234800000	host008	pref	net_pktin	55617	net_packets
1783234800000	host008	pref	net_pktout	91230	net_packets
1783234800000	host008	pref	load1	25.11	load_average
1783234800000	host008	pref	load5	11.37	load_average
1783234800000	host008	pref	load15	29.45	load_average
1783234800000	host008	pref	proc_run	405	proc_count
1783234800000	host008	pref	proc_block	151	proc_count
1783234800000	host008	pref	proc_total	474	proc_count
1783238400000	host008	pref	cpu_user	26.95	cpu_percent
1783238400000	host008	pref	cpu_sys	21.21	cpu_percent
1783238400000	host008	pref	cpu_wait	41.99	cpu_percent
1783238400000	host008	pref	cpu_idle	53.74	cpu_percent
1783238400000	host008	pref	cpu_usage	54.77	cpu_percent
1783238400000	host008	pref	mem_used	42934	mem_metric
1783238400000	host008	pref	mem_free	79727	mem_metric
1783238400000	host008	pref	mem_buff	120117	mem_metric
1783238400000	host008	pref	mem_cache	120253	mem_metric
1783238400000	host008	pref	mem_swap	61838	mem_metric
1783238400000	host008	pref	net_in	490.49	net_speed_mb
1783238400000	host008	pref	net_out	482.45	net_speed_mb
1783238400000	host008	pref	net_pktin	90684	net_packets
1783238400000	host008	pref	net_pktout	87212	net_packets
1783238400000	host008	pref	load1	25.36	load_average
1783238400000	host008	pref	load5	20.06	load_average
1783238400000	host008	pref	load15	0.51	load_average
1783238400000	host008	pref	proc_run	462	proc_count
1783238400000	host008	pref	proc_block	236	proc_count
1783238400000	host008	pref	proc_total	162	proc_count
1783242000000	host008	pref	cpu_user	1.70	cpu_percent
1783242000000	host008	pref	cpu_sys	40.75	cpu_percent
1783242000000	host008	pref	cpu_wait	26.22	cpu_percent
1783242000000	host008	pref	cpu_idle	34.41	cpu_percent
1783242000000	host008	pref	cpu_usage	59.83	cpu_percent
1783242000000	host008	pref	mem_used	103304	mem_metric
1783242000000	host008	pref	mem_free	63277	mem_metric
1783242000000	host008	pref	mem_buff	31826	mem_metric
1783242000000	host008	pref	mem_cache	110844	mem_metric
1783242000000	host008	pref	mem_swap	119104	mem_metric
1783242000000	host008	pref	net_in	224.05	net_speed_mb
1783242000000	host008	pref	net_out	238.88	net_speed_mb
1783242000000	host008	pref	net_pktin	61292	net_packets
1783242000000	host008	pref	net_pktout	37031	net_packets
1783242000000	host008	pref	load1	22.12	load_average
1783242000000	host008	pref	load5	29.65	load_average
1783242000000	host008	pref	load15	23.01	load_average
1783242000000	host008	pref	proc_run	222	proc_count
1783242000000	host008	pref	proc_block	255	proc_count
1783242000000	host008	pref	proc_total	287	proc_count
1783245600000	host008	pref	cpu_user	25.01	cpu_percent
1783245600000	host008	pref	cpu_sys	40.80	cpu_percent
1783245600000	host008	pref	cpu_wait	22.44	cpu_percent
1783245600000	host008	pref	cpu_idle	53.51	cpu_percent
1783245600000	host008	pref	cpu_usage	53.36	cpu_percent
1783245600000	host008	pref	mem_used	72408	mem_metric
1783245600000	host008	pref	mem_free	119605	mem_metric
1783245600000	host008	pref	mem_buff	124160	mem_metric
1783245600000	host008	pref	mem_cache	49269	mem_metric
1783245600000	host008	pref	mem_swap	35301	mem_metric
1783245600000	host008	pref	net_in	840.13	net_speed_mb
1783245600000	host008	pref	net_out	3.12	net_speed_mb
1783245600000	host008	pref	net_pktin	97442	net_packets
1783245600000	host008	pref	net_pktout	98994	net_packets
1783245600000	host008	pref	load1	11.51	load_average
1783245600000	host008	pref	load5	2.61	load_average
1783245600000	host008	pref	load15	14.72	load_average
1783245600000	host008	pref	proc_run	449	proc_count
1783245600000	host008	pref	proc_block	480	proc_count
1783245600000	host008	pref	proc_total	107	proc_count
1783249200000	host008	pref	cpu_user	6.76	cpu_percent
1783249200000	host008	pref	cpu_sys	12.43	cpu_percent
1783249200000	host008	pref	cpu_wait	0.15	cpu_percent
1783249200000	host008	pref	cpu_idle	44.92	cpu_percent
1783249200000	host008	pref	cpu_usage	64.86	cpu_percent
1783249200000	host008	pref	mem_used	90210	mem_metric
1783249200000	host008	pref	mem_free	74484	mem_metric
1783249200000	host008	pref	mem_buff	77542	mem_metric
1783249200000	host008	pref	mem_cache	22972	mem_metric
1783249200000	host008	pref	mem_swap	105739	mem_metric
1783249200000	host008	pref	net_in	628.65	net_speed_mb
1783249200000	host008	pref	net_out	525.33	net_speed_mb
1783249200000	host008	pref	net_pktin	1973	net_packets
1783249200000	host008	pref	net_pktout	21546	net_packets
1783249200000	host008	pref	load1	31.46	load_average
1783249200000	host008	pref	load5	24.83	load_average
1783249200000	host008	pref	load15	30.16	load_average
1783249200000	host008	pref	proc_run	301	proc_count
1783249200000	host008	pref	proc_block	336	proc_count
1783249200000	host008	pref	proc_total	418	proc_count
1783252800000	host008	pref	cpu_user	17.33	cpu_percent
1783252800000	host008	pref	cpu_sys	38.86	cpu_percent
1783252800000	host008	pref	cpu_wait	43.53	cpu_percent
1783252800000	host008	pref	cpu_idle	57.49	cpu_percent
1783252800000	host008	pref	cpu_usage	51.39	cpu_percent
1783252800000	host008	pref	mem_used	29596	mem_metric
1783252800000	host008	pref	mem_free	8253	mem_metric
1783252800000	host008	pref	mem_buff	68141	mem_metric
1783252800000	host008	pref	mem_cache	69525	mem_metric
1783252800000	host008	pref	mem_swap	71472	mem_metric
1783252800000	host008	pref	net_in	215.37	net_speed_mb
1783252800000	host008	pref	net_out	814.22	net_speed_mb
1783252800000	host008	pref	net_pktin	4178	net_packets
1783252800000	host008	pref	net_pktout	57493	net_packets
1783252800000	host008	pref	load1	19.15	load_average
1783252800000	host008	pref	load5	18.63	load_average
1783252800000	host008	pref	load15	2.20	load_average
1783252800000	host008	pref	proc_run	355	proc_count
1783252800000	host008	pref	proc_block	344	proc_count
1783252800000	host008	pref	proc_total	307	proc_count
1783256400000	host008	pref	cpu_user	39.19	cpu_percent
1783256400000	host008	pref	cpu_sys	0.51	cpu_percent
1783256400000	host008	pref	cpu_wait	6.37	cpu_percent
1783256400000	host008	pref	cpu_idle	71.37	cpu_percent
1783256400000	host008	pref	cpu_usage	53.69	cpu_percent
1783256400000	host008	pref	mem_used	46348	mem_metric
1783256400000	host008	pref	mem_free	98133	mem_metric
1783256400000	host008	pref	mem_buff	37991	mem_metric
1783256400000	host008	pref	mem_cache	30495	mem_metric
1783256400000	host008	pref	mem_swap	102333	mem_metric
1783256400000	host008	pref	net_in	306.63	net_speed_mb
1783256400000	host008	pref	net_out	624.69	net_speed_mb
1783256400000	host008	pref	net_pktin	73788	net_packets
1783256400000	host008	pref	net_pktout	64495	net_packets
1783256400000	host008	pref	load1	9.94	load_average
1783256400000	host008	pref	load5	27.20	load_average
1783256400000	host008	pref	load15	0.11	load_average
1783256400000	host008	pref	proc_run	279	proc_count
1783256400000	host008	pref	proc_block	497	proc_count
1783256400000	host008	pref	proc_total	455	proc_count
1783260000000	host008	pref	cpu_user	14.26	cpu_percent
1783260000000	host008	pref	cpu_sys	37.13	cpu_percent
1783260000000	host008	pref	cpu_wait	24.40	cpu_percent
1783260000000	host008	pref	cpu_idle	28.39	cpu_percent
1783260000000	host008	pref	cpu_usage	37.99	cpu_percent
1783260000000	host008	pref	mem_used	102118	mem_metric
1783260000000	host008	pref	mem_free	21779	mem_metric
1783260000000	host008	pref	mem_buff	39447	mem_metric
1783260000000	host008	pref	mem_cache	80931	mem_metric
1783260000000	host008	pref	mem_swap	70286	mem_metric
1783260000000	host008	pref	net_in	631.28	net_speed_mb
1783260000000	host008	pref	net_out	828.74	net_speed_mb
1783260000000	host008	pref	net_pktin	49431	net_packets
1783260000000	host008	pref	net_pktout	31405	net_packets
1783260000000	host008	pref	load1	8.20	load_average
1783260000000	host008	pref	load5	13.53	load_average
1783260000000	host008	pref	load15	26.57	load_average
1783260000000	host008	pref	proc_run	498	proc_count
1783260000000	host008	pref	proc_block	370	proc_count
1783260000000	host008	pref	proc_total	439	proc_count
1783263600000	host008	pref	cpu_user	2.35	cpu_percent
1783263600000	host008	pref	cpu_sys	30.85	cpu_percent
1783263600000	host008	pref	cpu_wait	5.22	cpu_percent
1783263600000	host008	pref	cpu_idle	90.01	cpu_percent
1783263600000	host008	pref	cpu_usage	52.34	cpu_percent
1783263600000	host008	pref	mem_used	103175	mem_metric
1783263600000	host008	pref	mem_free	92002	mem_metric
1783263600000	host008	pref	mem_buff	102261	mem_metric
1783263600000	host008	pref	mem_cache	52377	mem_metric
1783263600000	host008	pref	mem_swap	127370	mem_metric
1783263600000	host008	pref	net_in	455.21	net_speed_mb
1783263600000	host008	pref	net_out	266.07	net_speed_mb
1783263600000	host008	pref	net_pktin	66250	net_packets
1783263600000	host008	pref	net_pktout	79541	net_packets
1783263600000	host008	pref	load1	12.15	load_average
1783263600000	host008	pref	load5	17.91	load_average
1783263600000	host008	pref	load15	15.76	load_average
1783263600000	host008	pref	proc_run	42	proc_count
1783263600000	host008	pref	proc_block	455	proc_count
1783263600000	host008	pref	proc_total	365	proc_count
1783267200000	host008	pref	cpu_user	12.33	cpu_percent
1783267200000	host008	pref	cpu_sys	42.36	cpu_percent
1783267200000	host008	pref	cpu_wait	18.61	cpu_percent
1783267200000	host008	pref	cpu_idle	83.98	cpu_percent
1783267200000	host008	pref	cpu_usage	36.79	cpu_percent
1783267200000	host008	pref	mem_used	9132	mem_metric
1783267200000	host008	pref	mem_free	9284	mem_metric
1783267200000	host008	pref	mem_buff	89748	mem_metric
1783267200000	host008	pref	mem_cache	114502	mem_metric
1783267200000	host008	pref	mem_swap	82248	mem_metric
1783267200000	host008	pref	net_in	76.72	net_speed_mb
1783267200000	host008	pref	net_out	465.15	net_speed_mb
1783267200000	host008	pref	net_pktin	60917	net_packets
1783267200000	host008	pref	net_pktout	14575	net_packets
